SchoolYear;RCDTS;School;Enrollment;FAEnrollment;iepp;eavpp;doepp;ALLCourses;FACourses;ALLTeachers;FATeachers;ALLTeachersCalc;FATeachersCalc
2017;5,01603E+13;Henry Winkelman Elem School;582;573;9502;608095;15752;4328;1146;32;3;32;3
2017;5,01603E+13;Attea Middle School;897;890;8193;357824;13013;8952;2130;61;5;65;8
2017;5,01603E+13;Springman Middle School;897;886;8193;357824;13013;8832;2117;64;5;67;7
2017;5,01603E+13;Glen Grove Elem School;529;523;8193;357824;13013;5387;1783;31;5;35;9
2017;5,01603E+13;Henking Elem School;466;463;8193;357824;13013;3030;1119;29;5;33;9
2017;5,01603E+13;Hoffman Elem School;567;565;8193;357824;13013;5677;1920;37;7;41;11
2017;5,01603E+13;Lyon Elem School;478;470;8193;357824;13013;3776;1276;24;3;24;3
2017;5,01603E+13;Pleasant Ridge Elem School;538;533;8193;357824;13013;5307;1789;33;5;36;8
2017;5,01603E+13;Westbrook Elementary School;423;408;8193;357824;13013;3152;1120;22;3;25;6
2017;5,01604E+13;Central School;564;526;10184;627017;17472;6689;1373;58;5;60;7
2017;5,01604E+13;West School;253;253;10184;627017;17472;1265;506;16;2;18;4
2017;5,01604E+13;South Elem School;366;363;10184;627017;17472;1832;726;25;2;28;4
2017;5,01604E+13;Carleton W Washburne School;453;374;11715;735528;20578;9377;878;41;6;49;13
2017;5,01604E+13;Crow Island Elem School;383;0;11715;735528;20578;1340;0;19;0;19;0
2017;5,01604E+13;Greeley Elem School;227;1;11715;735528;20578;811;2;13;0;13;0
2017;5,01604E+13;Hubbard Woods Elem School;254;0;11715;735528;20578;889;0;13;0;13;0
2017;5,01604E+13;The Skokie School;401;398;11715;735528;20578;4327;1215;44;6;48;10
2017;5,01604E+13;Marie Murphy School;260;259;10291;647427;19576;2690;1038;28;6;31;9
2017;5,01604E+13;Avoca West Elem School;472;471;10291;647427;19576;7077;1575;39;7;41;9
2017;5,01604E+13;The Joseph Sears School;477;427;12987;617746;21703;4466;813;50;6;52;8
2017;5,01604E+13;Wilmette Junior High School;865;846;8886;439277;14804;13764;3435;69;9;76;16
2017;5,01604E+13;Central Elem School;489;420;8886;439277;14804;4056;840;30;2;31;3
2017;5,01604E+13;Harper Elem School;428;359;8886;439277;14804;3511;718;25;2;26;3
2017;5,01604E+13;McKenzie Elem School;479;394;8886;439277;14804;3898;790;26;2;29;5
2017;5,01604E+13;Romona Elem School;484;413;8886;439277;14804;4015;830;30;2;30;2
2017;5,01604E+13;Highcrest Middle School;887;881;8886;439277;14804;9553;3554;75;10;81;16
2017;5,01605E+13;Jane Addams JHS;732;478;8887;319883;13417;5926;739;50;4;52;6
2017;5,01605E+13;Robert Frost JHS;665;470;8887;319883;13417;5558;778;38;4;39;5
2017;5,01605E+13;Dwight D Eisenhower JHS;639;451;8887;319883;13417;5241;723;37;2;39;4
2017;5,01605E+13;Margaret Mead JHS;613;368;8887;319883;13417;4774;548;37;4;37;4
2017;5,01605E+13;Helen Keller JHS;565;360;8887;319883;13417;4453;528;34;3;37;5
2017;5,01605E+13;Buzz Aldrin Elem School;604;316;8887;319883;13417;3206;560;36;6;37;7
2017;5,01605E+13;Neil Armstrong Elem School;512;225;8887;319883;13417;2662;424;31;3;33;5
2017;5,01605E+13;Campanelli Elem School;551;312;8887;319883;13417;2949;544;36;6;38;8
2017;5,01605E+13;Winston Churchill Elem School;564;329;8887;319883;13417;3165;618;29;4;31;6
2017;5,01605E+13;Michael Collins Elem School;717;409;8887;319883;13417;3922;732;38;6;38;6
2017;5,01605E+13;Everett Dirksen Elementary Sch;478;276;8887;319883;13417;2589;479;25;3;25;3
2017;5,01605E+13;Thomas Dooley Elem School;463;281;8887;319883;13417;2606;532;27;4;27;4
2017;5,01605E+13;Fairview Elem School;591;319;8887;319883;13417;3189;571;32;5;32;5
2017;5,01605E+13;Anne Fox Elem School;438;241;8887;319883;13417;2359;431;28;3;28;3
2017;5,01605E+13;Hanover Highlands Elem School;508;291;8887;319883;13417;2623;509;33;8;35;10
2017;5,01605E+13;Nathan Hale Elem School;447;256;8887;319883;13417;2320;452;26;4;28;6
2017;5,01605E+13;Lakeview Elem School;697;268;8887;319883;13417;2788;481;34;6;36;8
2017;5,01605E+13;MacArthur International Spanish A;;;8887;319883;13417;2368;450;;;;
2017;5,01605E+13;MacArthur International Spanish Academy;430;255;8887;319883;13417;;;27;4;28;5
2017;5,01605E+13;John Muir Literacy Academy;499;263;8887;319883;13417;2612;474;30;5;31;6
2017;5,01605E+13;Adolph Link Elem School;628;351;8887;319883;13417;3368;610;36;7;36;7
2017;5,01605E+13;Albert Einstein Elem School;508;264;8887;319883;13417;2696;469;38;5;38;5
2017;5,01605E+13;Hoover Math and Science Academy;763;416;8887;319883;13417;4105;734;38;4;38;4
2017;5,01605E+13;Adlai Stevenson Elem School;515;281;8887;319883;13417;2708;506;29;4;29;4
2017;5,01605E+13;Frederick Nerge Elem School;657;381;8887;319883;13417;3586;669;33;4;35;5
2017;5,01605E+13;Enders-Salk Elem School;416;229;8887;319883;13417;2203;401;26;4;27;5
2017;5,01605E+13;Elizabeth Blackwell Elem School;502;277;8887;319883;13417;2747;513;28;3;28;3
2017;5,01605E+13;Lincoln Prairie School;389;292;8887;319883;13417;2600;665;27;3;28;4
2017;5,01606E+13;Lincoln Middle School;729;704;6115;273792;10663;8243;1551;47;4;52;7
2017;5,01606E+13;Fairview Elem School;566;566;6115;273792;10663;2429;1185;28;4;31;7
2017;5,01606E+13;Lions Park Elem School;458;457;6115;273792;10663;2009;998;24;4;27;7
2017;5,01606E+13;Westbrook Early Learning Cntr;472;234;6115;273792;10663;1281;448;17;2;17;2
2017;5,01606E+13;Grove Jr High School;979;605;8115;390586;13898;6880;666;64;6;70;11
2017;5,01606E+13;Holmes Jr High School;545;268;8115;390586;13898;3745;409;38;4;42;8
2017;5,01606E+13;Friendship Jr High School;692;607;8115;390586;13898;6251;924;50;4;52;6
2017;5,01606E+13;Brentwood Elem School;467;456;8115;390586;13898;3087;467;24;1;25;1
2017;5,01606E+13;Adm Richard E Byrd Elem School;402;395;8115;390586;13898;3015;398;20;1;20;1
2017;5,01606E+13;Clearmont Elem School;421;415;8115;390586;13898;2887;417;25;2;25;2
2017;5,01606E+13;Devonshire School;471;468;8115;390586;13898;3030;475;26;1;27;2
2017;5,01606E+13;Forest View Elem School;478;463;8115;390586;13898;3074;486;25;1;26;2
2017;5,01606E+13;Robert Frost Elem School;416;409;8115;390586;13898;2534;411;24;2;24;2
2017;5,01606E+13;John Jay Elem School;368;360;8115;390586;13898;2956;366;20;1;22;3
2017;5,01606E+13;Juliette Low Elem School;447;437;8115;390586;13898;2684;453;29;2;30;3
2017;5,01606E+13;Rupley Elem School;463;440;8115;390586;13898;2730;447;33;2;33;2
2017;5,01606E+13;Salt Creek Elem School;444;440;8115;390586;13898;3781;715;26;1;27;2
2017;5,01606E+13;Ridge Family Center for Learning;270;263;8115;390586;13898;1647;263;16;1;16;1
2017;5,01606E+13;Algonquin Middle School;695;694;10140;356575;16578;14335;2433;46;6;49;9
2017;5,01606E+13;Chippewa Middle School;705;704;10140;356575;16578;14749;2459;55;5;58;7
2017;5,01606E+13;Iroquois Community School;489;440;10140;356575;16578;8722;2334;24;4;26;6
2017;5,01606E+13;Central Elem School;311;265;10140;356575;16578;7737;2494;20;6;21;7
2017;5,01606E+13;Cumberland Elem School;333;257;10140;356575;16578;8369;2601;27;5;29;7
2017;5,01606E+13;Forest Elem School;356;298;10140;356575;16578;8565;2783;28;7;29;8
2017;5,01606E+13;North Elementary School;559;484;10140;356575;16578;12943;4183;35;6;36;7
2017;5,01606E+13;Orchard Place Elem School;314;276;10140;356575;16578;7598;2483;25;5;25;5
2017;5,01606E+13;Plainfield Elem School;345;294;10140;356575;16578;8351;2696;26;7;27;8
2017;5,01606E+13;South Elem School;239;213;10140;356575;16578;5971;1963;17;5;18;6
2017;5,01606E+13;Terrace Elem School;239;216;10140;356575;16578;5961;1908;19;2;19;2
2017;5,01606E+13;Gemini Jr High School;786;729;7498;300406;12443;8696;1133;49;5;54;7
2017;5,01606E+13;V H Nelson Elem School;604;529;7498;300406;12443;4034;1072;35;6;39;10
2017;5,01606E+13;Stevenson School;469;390;7498;300406;12443;3189;810;23;2;24;3
2017;5,01606E+13;Mark Twain Elem School;375;319;7498;300406;12443;2529;651;19;2;20;3
2017;5,01606E+13;Washington Elem School;295;252;7498;300406;12443;1957;508;17;2;18;3
2017;5,01606E+13;Melzer School;362;321;7498;300406;12443;2465;657;16;2;17;3
2017;5,01606E+13;Apollo Elem School;583;495;7498;300406;12443;4056;1101;29;4;31;5
2017;5,01606E+13;Emerson Middle School;831;777;9898;340462;15613;13094;1572;69;7;74;12
2017;5,01606E+13;Lincoln Middle School;719;652;9898;340462;15613;11154;1271;57;4;63;10
2017;5,01606E+13;George B Carpenter Elem School;466;466;9898;340462;15613;4462;932;31;3;33;5
2017;5,01606E+13;Eugene Field Elem School;673;673;9898;340462;15613;6390;1343;42;4;42;4
2017;5,01606E+13;Franklin Elementary School;524;523;9898;340462;15613;5044;1046;35;3;37;5
2017;5,01606E+13;Theodore Roosevelt Elem School;682;681;9898;340462;15613;6549;1362;42;5;44;7
2017;5,01606E+13;George Washington Elem School;638;638;9898;340462;15613;6126;1272;39;5;43;8
2017;5,01607E+13;Chute Middle School;627;624;8519;342036;14150;5466;1918;53;9;58;14
2017;5,01607E+13;Haven Middle School;846;842;8519;342036;14150;8535;3632;66;10;71;15
2017;5,01607E+13;Nichols Middle School;740;728;8519;342036;14150;7319;3116;55;9;67;16
2017;5,01607E+13;Dawes Elementary School;395;394;8519;342036;14150;3438;1320;27;4;29;6
2017;5,01607E+13;Dewey Elem School;558;558;8519;342036;14150;4612;1691;35;7;39;11
2017;5,01607E+13;Lincoln Elem School;554;554;8519;342036;14150;4485;1683;33;5;41;13
2017;5,01607E+13;Lincolnwood Elem School;412;412;8519;342036;14150;3320;1245;25;3;25;3
2017;5,01607E+13;Oakton Elem School;434;433;8519;342036;14150;3787;1455;30;3;32;5
2017;5,01607E+13;Orrington Elem School;420;420;8519;342036;14150;3368;1263;24;3;24;3
2017;5,01607E+13;Walker Elem School;398;398;8519;342036;14150;3199;1200;24;4;26;6
2017;5,01607E+13;Washington Elem School;555;555;8519;342036;14150;4760;1686;30;3;34;7
2017;5,01607E+13;Willard Elem School;543;543;8519;342036;14150;4496;1644;31;5;34;8
2017;5,01607E+13;Dr ML King Jr Literary & Fine Art;;;8519;342036;14150;5936;2533;;;;
2017;5,01607E+13;Dr ML King Jr Literary & Fine Arts Sch;589;589;8519;342036;14150;;;44;9;49;14
2017;5,01607E+13;Kingsley Elementary School;389;389;8519;342036;14150;3120;1170;25;5;28;5
2017;5,01607E+13;Dr Bessie Rhodes Sch Global Studi;;;8519;342036;14150;3347;1169;;;;
2017;5,01607E+13;Dr Bessie Rhodes Sch Global Studies;370;369;8519;342036;14150;;;26;4;26;4
2017;5,01607E+13;Golf Middle School;290;289;7673;400360;13243;3623;1208;16;1;16;1
2017;5,01607E+13;Hynes Elem School;351;16;7673;400360;13243;829;17;16;1;17;2
2017;5,01607E+13;Old Orchard Jr High School;687;664;9336;493110;15358;8110;1777;55;5;58;8
2017;5,01607E+13;Devonshire Elem School;379;376;9336;493110;15358;1671;756;26;2;27;3
2017;5,01607E+13;Jane Stenson School;393;392;9336;493110;15358;1774;810;26;2;27;3
2017;5,01607E+13;Highland Elementary School;422;419;9336;493110;15358;1862;866;27;2;28;3
2017;5,01607E+13;Lincoln Jr High School;559;495;6759;224578;12181;4137;872;44;5;46;7
2017;5,01607E+13;Thomas Edison Elem School;582;555;6759;224578;12181;4477;1115;39;2;42;5
2017;5,01607E+13;Madison Elem School;550;540;6759;224578;12181;4180;1293;35;22;35;22
2017;5,01607E+13;Park View Elem School;893;856;8862;334604;13628;9381;1443;;;;
2017;5,01607E+13;Clarence E Culver School;557;553;9851;775446;15807;5771;1196;38;4;42;7
2017;5,01607E+13;Fairview South Elementary School;720;144;9523;625566;16142;5524;144;47;1;47;1
2017;5,01607E+13;East Prairie Elem School;495;474;8697;300819;13749;7873;1476;37;7;39;8
2017;5,01607E+13;Oliver McCracken Middle School;393;385;8460;267726;16050;3648;837;31;3;33;4
2017;5,01607E+13;John Middleton Elem School;537;537;8460;267726;16050;6410;1742;43;4;43;4
2017;5,01607E+13;Elizabeth Meyer School;95;95;8460;267726;16050;1031;204;8;1;8;1
2017;5,01607E+13;Lincoln Hall Middle School;420;15;10540;510650;16966;254;18;19;2;19;2
2017;5,01607E+13;Rutledge Hall Elem School;412;404;10540;510650;16966;4373;939;21;4;22;5
2017;5,01607E+13;Todd Hall Elem School;345;336;10540;510650;16966;3437;669;18;1;19;2
2017;5,0162E+13;Evanston Twp High School;4087;1502;11746;815873;21939;52653;2757;254;17;262;23
2017;5,0162E+13;New Trier Township H S Winnetka;2986;1240;14927;1187592;23571;42598;3629;264;25;282;38
2017;5,0162E+13;New Trier Township H S Northfield;2172;349;14927;1187592;23571;15437;779;116;10;124;16
2017;5,01621E+13;Maine East High School;2003;888;12805;668575;19475;25969;2025;161;14;170;18
2017;5,01621E+13;Maine South High School;2455;971;12805;668575;19475;33722;2293;210;16;219;21
2017;5,01621E+13;Maine West High School;2124;816;12805;668575;19475;29329;1766;171;13;181;20
2017;5,01621E+13;J B Conant High School;3467;908;11067;561127;17615;34135;2019;225;11;232;17
2017;5,01621E+13;Wm Fremd High School;3344;994;11067;561127;17615;38554;2154;231;13;236;16
2017;5,01621E+13;Palatine High School;3253;932;11067;561127;17615;37744;1940;228;14;242;24
2017;5,01621E+13;Schaumburg High School;2219;933;11067;561127;17615;28778;2158;168;15;178;25
2017;5,01621E+13;Hoffman Estates High School;2500;708;11067;561127;17615;27665;1568;188;14;191;16
2017;5,01621E+13;Elk Grove High School;1988;933;11797;666045;19850;25691;1988;135;10;136;10
2017;5,01621E+13;John Hersey High School;2036;882;11797;666045;19850;26224;1915;144;11;155;19
2017;5,01621E+13;Prospect High School;2223;861;11797;666045;19850;29396;1814;167;10;173;13
2017;5,01621E+13;Wheeling High School;2057;817;11797;666045;19850;25825;1750;133;7;142;13
2017;5,01621E+13;Rolling Meadows High School;2071;1046;11797;666045;19850;27101;2118;143;12;146;15
2017;5,01621E+13;Buffalo Grove High School;2077;831;11797;666045;19850;26767;1678;145;8;150;10
2017;5,01622E+13;Niles North High School;2094;836;14240;768414;23353;27902;1604;188;10;198;17
2017;5,01622E+13;Niles West High School;2558;1028;14240;768414;23353;34847;1942;234;11;240;13
2017;5,01623E+13;Glenbrook North High School;2025;874;14050;978101;22845;28679;1535;186;13;196;21
2017;5,01623E+13;Glenbrook South High School;2999;1086;14050;978101;22845;45554;2092;261;11;269;14
2017;6,01608E+13;Rosemont Elem School;217;0;11185;737659;16810;;;;;;
2017;6,01608E+13;Pennoyer Elem School;406;404;5438;326461;9921;6532;1561;27;2;28;3
2017;6,01608E+13;J Giles Elem School;622;304;6474;320939;10145;5113;544;35;4;36;4
2017;6,01608E+13;J Leigh Elem School;503;278;6474;320939;10145;4218;486;33;4;36;6
2017;6,01608E+13;Lincoln Middle School;419;399;5985;215484;11357;3410;800;34;2;36;4
2017;6,01608E+13;John F Kennedy Elem School;648;643;5985;215484;11357;5226;1298;38;4;39;5
2017;6,01608E+13;Washington Elem School;276;262;5985;215484;11357;2397;675;15;2;16;3
2017;6,01608E+13;Mannheim Middle School;947;860;8988;260122;15394;9513;1302;63;6;68;11
2017;6,01608E+13;Scott Elementary School;502;432;8988;260122;15394;4909;996;33;5;35;7
2017;6,01608E+13;Roy Elem School;684;588;8988;260122;15394;6728;1373;40;5;41;6
2017;6,01608E+13;Westdale Elem School;596;500;8988;260122;15394;5806;1152;37;5;40;7
2017;6,01608E+13;Hester Jr High School;430;281;7819;233458;12953;3466;354;23;1;24;2
2017;6,01608E+13;North Elem School;213;204;7819;233458;12953;1657;410;16;3;18;5
2017;6,01608E+13;Dan H Pietrini Elem School;232;223;7819;233458;12953;1820;446;15;2;16;3
2017;6,01608E+13;Passow Elementary School;418;402;7819;233458;12953;3254;783;25;2;27;4
2017;6,01608E+13;Rhodes Elem School;690;555;9462;305459;15401;6569;1167;52;3;55;6
2017;6,01609E+13;River Grove Elem School;717;715;4961;189783;10111;6186;1475;42;3;45;5
2017;6,01609E+13;Union Ridge Elem School;608;595;7501;291763;11612;15652;2923;42;5;45;7
2017;6,01609E+13;MacArthur Middle School;436;180;5276;166090;10489;1527;192;25;2;27;4
2017;6,01609E+13;Northlake Middle School;454;313;5276;166090;10489;3591;335;27;3;30;5
2017;6,01609E+13;Jefferson Primary School;402;317;5276;166090;10489;2853;654;22;2;22;2
2017;6,01609E+13;J W Riley Intermediate School;369;306;5276;166090;10489;2829;614;25;3;26;4
2017;6,01609E+13;Sunnyside Intermediate School;463;397;5276;166090;10489;3339;810;28;4;29;5
2017;6,01609E+13;Whittier Primary School;519;433;5276;166090;10489;3957;893;27;3;28;4
2017;6,01609E+13;Roosevelt Middle School;782;0;4623;129069;10103;3118;0;;;;
2017;6,01609E+13;Grant Elem School;470;0;4623;129069;10103;2155;0;18;0;18;0
2017;6,01609E+13;Lincoln Elementary School;409;0;4623;129069;10103;1856;0;17;0;17;0
2017;6,01609E+13;McKinley Elem School;404;0;4623;129069;10103;1952;0;12;0;12;0
2017;6,01609E+13;Thurgood Marshall Elem School;335;0;4623;129069;10103;1473;0;13;0;14;0
2017;6,01609E+13;Grant Primary;87;0;4623;129069;10103;365;0;4;0;4;0
2017;6,01609E+13;Jane Addams Elem School;437;437;5310;87452;9415;4018;881;21;19;21;19
2017;6,01609E+13;Emerson Elem School;427;427;5310;87452;9415;4002;875;23;21;25;23
2017;6,01609E+13;Garfield Elem School;494;493;5310;87452;9415;4533;991;21;19;23;21
2017;6,01609E+13;Lincoln Elem School;615;615;5310;87452;9415;5694;1243;27;24;27;24
2017;6,01609E+13;Melrose Park Elem School;907;900;5310;87452;9415;8238;1809;38;35;39;36
2017;6,01609E+13;Roosevelt Elem School;360;358;5310;87452;9415;3332;726;17;15;18;16
2017;6,01609E+13;Washington Dual Language Academy;174;172;5310;87452;9415;1609;346;12;10;14;12
2017;6,01609E+13;Roosevelt School;683;631;9466;384602;15321;7125;1266;53;4;57;7
2017;6,01609E+13;Lincoln Elem School;398;334;9466;384602;15321;1884;668;24;2;27;5
2017;6,01609E+13;Willard Elem School;349;271;9466;384602;15321;1444;542;19;2;22;5
2017;6,01609E+13;Forest Park Middle School;225;62;13298;433559;21713;1514;69;30;3;34;5
2017;6,01609E+13;Betsy Ross Elem School;161;154;13298;433559;21713;765;308;13;2;16;5
2017;6,01609E+13;Field Stevenson Elem School;162;158;13298;433559;21713;1266;318;15;2;18;5
2017;6,01609E+13;Garfield Elem School;119;117;13298;433559;21713;590;236;10;2;10;2
2017;6,01609E+13;Grant-White Elem School;110;106;13298;433559;21713;856;214;8;2;8;2
2017;6,01609E+13;Lindop Elem School;384;342;6715;214649;11884;8418;618;23;0;23;0
2017;6,01609E+13;Westchester Middle School;347;331;6302;352536;11089;3204;693;28;3;32;4
2017;6,01609E+13;Westchester Intermediate School;420;413;6302;352536;11089;2953;828;27;3;29;5
2017;6,01609E+13;Westchester Primary School;352;239;6302;352536;11089;1456;483;20;2;23;3
2017;6,01609E+13;Hillside Elem School;497;463;6320;516399;12235;3950;922;37;3;37;3
2017;6,01609E+13;Komarek Elem School;531;433;7922;267788;12449;14396;2537;42;3;42;3
2017;6,0161E+13;S E Gross  Middle School;390;324;6076;215482;10152;3403;471;30;3;33;5
2017;6,0161E+13;Brook Park Elem School;781;650;6076;215482;10152;5364;1304;37;2;38;3
2017;6,0161E+13;L J Hauser Jr High School;657;586;8692;296331;13058;7146;932;47;5;55;10
2017;6,0161E+13;A F Ames Elem School;359;353;8692;296331;13058;3267;776;22;4;24;6
2017;6,0161E+13;Blythe Park Elem School;128;116;8692;296331;13058;1062;247;12;4;14;6
2017;6,0161E+13;Central Elem School;407;401;8692;296331;13058;3733;888;24;5;27;8
2017;6,0161E+13;Hollywood Elem School;158;157;8692;296331;13058;1437;337;12;4;15;7
2017;6,0161E+13;Gwendolyn Brooks Middle School;1014;847;8161;245964;13924;16170;1087;75;6;79;7
2017;6,0161E+13;Percy Julian Middle School;1029;882;8161;245964;13924;15087;913;71;6;73;6
2017;6,0161E+13;William Beye Elem School;389;389;8161;245964;13924;3537;883;27;4;30;7
2017;6,0161E+13;William Hatch Elem School;350;349;8161;245964;13924;3088;756;26;4;27;5
2017;6,0161E+13;Oliver W Holmes Elem School;569;569;8161;245964;13924;5050;1219;40;6;42;8
2017;6,0161E+13;Irving Elem School;501;499;8161;245964;13924;4471;1094;35;5;37;7
2017;6,0161E+13;Abraham Lincoln Elem School;694;691;8161;245964;13924;6374;1570;45;7;47;9
2017;6,0161E+13;Longfellow Elem School;635;634;8161;245964;13924;5752;1441;40;6;46;12
2017;6,0161E+13;Horace Mann Elem School;464;464;8161;245964;13924;4111;998;30;4;30;4
2017;6,0161E+13;Whittier Elem School;411;411;8161;245964;13924;3732;922;29;4;33;8
2017;6,0161E+13;Lincoln Middle School;1078;998;7949;84295;11934;11335;2777;;;;
2017;6,0161E+13;Prairie Oak School;849;706;7949;84295;11934;6199;1457;46;3;48;5
2017;6,0161E+13;Karel Havlicek Elem School;576;460;7949;84295;11934;4090;936;;;;
2017;6,0161E+13;Jefferson Elem School;605;464;7949;84295;11934;3967;932;;;;
2017;6,0161E+13;Unity Jr High School;2715;2566;5556;51781;10084;29421;5119;156;12;167;21
